article_id,title,image_sequence,source_xhtml,src,resolved_path,exists_in_epub,alt,figure_number,caption,source_note
118,奋楫逐浪天地宽,15,OEBPS/text/article-118-analysis-2024-05-31-w3d19i.xhtml,../images/chart-15-e09b766f-0971a930.png,OEBPS/images/chart-15-e09b766f-0971a930.png,true,图15：日本境外投资存量和直接投资存量占资本存量比重，%,15,图15：日本境外投资存量和直接投资存量占资本存量比重，%,数据来源：CEIC，Bloomberg，国投证券研究中心
118,奋楫逐浪天地宽,16,OEBPS/text/article-118-analysis-2024-05-31-w3d19i.xhtml,../images/chart-16-8e39c64d-51a90691.png,OEBPS/images/chart-16-8e39c64d-51a90691.png,true,图16：日本海外销售占GDP 比重，%,16,图16：日本海外销售占GDP 比重，%,数据来源：CEIC，日本经产省，国投证券研究中心
118,奋楫逐浪天地宽,17,OEBPS/text/article-118-analysis-2024-05-31-w3d19i.xhtml,../images/chart-17-409eac3c-f3a1c31f.png,OEBPS/images/chart-17-409eac3c-f3a1c31f.png,true,图17：境外投资收益占营业盈余比重，%,17,图17：境外投资收益占营业盈余比重，%,数据来源：本土营业盈余为GDP收入法下的企业营业盈余；1985-1990年境外投资收益数据缺失，为线性插值估计， CEIC，Bloomberg，国投证券研究中心
118,奋楫逐浪天地宽,18,OEBPS/text/article-118-analysis-2024-05-31-w3d19i.xhtml,../images/chart-18-efa689ff-ba3607fb.png,OEBPS/images/chart-18-efa689ff-ba3607fb.png,true,图18：境内外直接投资资本回报率对比，%,18,图18：境内外直接投资资本回报率对比，%,数据来源：境内直接投资资本回报率使用营业盈余/非金融企业资产，1985-1990年境外投资收益数据缺失，为线性插值估计，CEIC，国投证券研究中心
118,奋楫逐浪天地宽,19,OEBPS/text/article-118-analysis-2024-05-31-w3d19i.xhtml,../images/chart-19-93b2b0f2-1f434c8c.png,OEBPS/images/chart-19-93b2b0f2-1f434c8c.png,true,图19：日本行业层面出海程度V.S.行业ROA，%,19,图19：日本行业层面出海程度V.S.行业ROA，%,数据来源：Goldman Sachs，Bloomberg，国投证券研究中心
118,奋楫逐浪天地宽,20,OEBPS/text/article-118-analysis-2024-05-31-w3d19i.xhtml,../images/chart-20-5242ca72-c4644442.png,OEBPS/images/chart-20-5242ca72-c4644442.png,true,图20：日本行业层面出海程度V.S.行业净利润率，%,20,图20：日本行业层面出海程度V.S.行业净利润率，%,数据来源：Goldman Sachs，Bloomberg，国投证券研究中心
118,奋楫逐浪天地宽,21,OEBPS/text/article-118-analysis-2024-05-31-w3d19i.xhtml,../images/chart-21-7b40903d-ca803155.png,OEBPS/images/chart-21-7b40903d-ca803155.png,true,图21：日本行业层面出海程度V.S.行业ROA，%,21,图21：日本行业层面出海程度V.S.行业ROA，%,数据来源：Goldman Sachs，Bloomberg，国投证券研究中心
118,奋楫逐浪天地宽,22,OEBPS/text/article-118-analysis-2024-05-31-w3d19i.xhtml,../images/chart-22-45f88967-cec1e6c2.png,OEBPS/images/chart-22-45f88967-cec1e6c2.png,true,图22：日本行业层面出海程度与行业ROA 双向固定效应回归,22,图22：日本行业层面出海程度与行业ROA 双向固定效应回归,数据来源：Goldman Sachs，Bloomberg，国投证券研究中心 注：自变量为出海企业市值占行业比重意义下的出海程度，被解释变量为企业所在行业的ROA、净利润率和销售增长率，同时控制年份、行业固定效应。
118,奋楫逐浪天地宽,23,OEBPS/text/article-118-analysis-2024-05-31-w3d19i.xhtml,../images/chart-23-6547fc02-377a9488.png,OEBPS/images/chart-23-6547fc02-377a9488.png,true,图23：日本个股：日经内需50 指数V.S.日经外需50 指数,23,图23：日本个股：日经内需50 指数V.S.日经外需50 指数,数据来源：按1995年6月=100标准化，Bloomberg，国投证券研究中心
118,奋楫逐浪天地宽,24,OEBPS/text/article-118-analysis-2024-05-31-w3d19i.xhtml,../images/chart-24-1acf2d02-0ec5b289.png,OEBPS/images/chart-24-1acf2d02-0ec5b289.png,true,图24：日本个股：日经内需50 指数V.S.日经外需50 指数,24,图24：日本个股：日经内需50 指数V.S.日经外需50 指数,数据来源：按2003年4月=100标准化，Bloomberg，国投证券研究中心
120,产业结构转型与消费驱动转型,1,OEBPS/text/article-120-analysis-2024-09-30-cf40-4838.xhtml,../images/1cz0tks-001_6cce6167bb-5c98a194-eac46b61.jpg,OEBPS/images/1cz0tks-001_6cce6167bb-5c98a194-eac46b61.jpg,true,图1 上市公司行业分类及数量,,,
120,产业结构转型与消费驱动转型,2,OEBPS/text/article-120-analysis-2024-09-30-cf40-4838.xhtml,../images/1gu3scg-002_ec5372f6f9-7f343064-19dc9a8a.jpg,OEBPS/images/1gu3scg-002_ec5372f6f9-7f343064-19dc9a8a.jpg,true,图2 不同分类行业营业总收入占比,,,
120,产业结构转型与消费驱动转型,3,OEBPS/text/article-120-analysis-2024-09-30-cf40-4838.xhtml,../images/1tu6fbj-003_b68a6295ed-764f6bd0-09ac1cdd.jpg,OEBPS/images/1tu6fbj-003_b68a6295ed-764f6bd0-09ac1cdd.jpg,true,图3 不同分类行业总市值占比,,,
120,产业结构转型与消费驱动转型,4,OEBPS/text/article-120-analysis-2024-09-30-cf40-4838.xhtml,../images/1pie4s4-004_48a23a50c3-4b5f0875-7f44f51f.jpg,OEBPS/images/1pie4s4-004_48a23a50c3-4b5f0875-7f44f51f.jpg,true,图4 支持/中性与限制/中性的净利润发展趋势图,,,
120,产业结构转型与消费驱动转型,5,OEBPS/text/article-120-analysis-2024-09-30-cf40-4838.xhtml,../images/v5y9r2-005_7711d58208-aba9fb8b-e69d3501.jpg,OEBPS/images/v5y9r2-005_7711d58208-aba9fb8b-e69d3501.jpg,true,图5 支持/中性与限制/中性的净利润率发展趋势图,,,
120,产业结构转型与消费驱动转型,6,OEBPS/text/article-120-analysis-2024-09-30-cf40-4838.xhtml,../images/7x7mm0-006_47d159a84a-9e8512d3-d7511148.jpg,OEBPS/images/7x7mm0-006_47d159a84a-9e8512d3-d7511148.jpg,true,图6 相较于中性行业，支持与限制行业员工总数发展情况,,,
120,产业结构转型与消费驱动转型,7,OEBPS/text/article-120-analysis-2024-09-30-cf40-4838.xhtml,../images/2gynfb-007_8757af05b5-48b46877-559039fa.jpg,OEBPS/images/2gynfb-007_8757af05b5-48b46877-559039fa.jpg,true,图7 相较于中性行业，支持与限制行业CAPEX变化情况,,,
120,产业结构转型与消费驱动转型,8,OEBPS/text/article-120-analysis-2024-09-30-cf40-4838.xhtml,../images/zn5ki2-008_f4352f2686-0bf455de-31ce365e.jpg,OEBPS/images/zn5ki2-008_f4352f2686-0bf455de-31ce365e.jpg,true,图8 相较于中性行业，支持与限制行业负债量变化情况,,,
120,产业结构转型与消费驱动转型,9,OEBPS/text/article-120-analysis-2024-09-30-cf40-4838.xhtml,../images/kojfrf-009_049e60e144-b5077571-97122206.jpg,OEBPS/images/kojfrf-009_049e60e144-b5077571-97122206.jpg,true,图9 相较于中性行业，支持与限制行业所有者权益变化情况,,,
120,产业结构转型与消费驱动转型,10,OEBPS/text/article-120-analysis-2024-09-30-cf40-4838.xhtml,../images/b1wo23-010_359d733a96-5b9daec3-4aad6ca9.jpg,OEBPS/images/b1wo23-010_359d733a96-5b9daec3-4aad6ca9.jpg,true,图10 相较于中性行业，支持与限制行业PE（市盈率）变化情况,,,
120,产业结构转型与消费驱动转型,11,OEBPS/text/article-120-analysis-2024-09-30-cf40-4838.xhtml,../images/1oznmyd-011_8a57dc5657-de157257-823938d6.jpg,OEBPS/images/1oznmyd-011_8a57dc5657-de157257-823938d6.jpg,true,图11 相较于中性行业，支持与限制行业PB（市净率）变化情况,,,
120,产业结构转型与消费驱动转型,12,OEBPS/text/article-120-analysis-2024-09-30-cf40-4838.xhtml,../images/zx8k1i-012_c4ba8f6e37-6d148296-b0930759.jpg,OEBPS/images/zx8k1i-012_c4ba8f6e37-6d148296-b0930759.jpg,true,图12 相较于中性行业，支持与限制行业股价变化情况,,,
120,产业结构转型与消费驱动转型,13,OEBPS/text/article-120-analysis-2024-09-30-cf40-4838.xhtml,../images/e9h8fj-013_49ddc847b2-e8465821-7e0df6e0.jpg,OEBPS/images/e9h8fj-013_49ddc847b2-e8465821-7e0df6e0.jpg,true,图13 疫情前各省份社零同比增速与中青年人口数量的关系,,,
120,产业结构转型与消费驱动转型,14,OEBPS/text/article-120-analysis-2024-09-30-cf40-4838.xhtml,../images/1tm9dl6-014_ecb8f597ec-a87ac960-329ce598.jpg,OEBPS/images/1tm9dl6-014_ecb8f597ec-a87ac960-329ce598.jpg,true,图14 疫情后各省份社零同比增速与中青年人口数量的关系,,,
120,产业结构转型与消费驱动转型,15,OEBPS/text/article-120-analysis-2024-09-30-cf40-4838.xhtml,../images/1ca4n7n-015_f56c8f0abd-06ddd50d-267ba5a9.jpg,OEBPS/images/1ca4n7n-015_f56c8f0abd-06ddd50d-267ba5a9.jpg,true,图15 疫情前人口流入更多（年轻人占比更高）的省份消费增长更快,,,
120,产业结构转型与消费驱动转型,16,OEBPS/text/article-120-analysis-2024-09-30-cf40-4838.xhtml,../images/1t2kemr-016_9576d7cfdc-a636a423-fdabbf29.jpg,OEBPS/images/1t2kemr-016_9576d7cfdc-a636a423-fdabbf29.jpg,true,图16 疫情后更多（年轻人占比更高）的省份消费增速更低,,,
127,走进新时代,1,OEBPS/text/article-127-analysis-2017-12-31-ngfyo.xhtml,../images/chart-01-ba36e812-535ce23d.png,OEBPS/images/chart-01-ba36e812-535ce23d.png,true,图1：限产行业和非限产行业工业增加值增速，%,1,图1：限产行业和非限产行业工业增加值增速，%,数据来源：Wind，安信证券
127,走进新时代,2,OEBPS/text/article-127-analysis-2017-12-31-ngfyo.xhtml,../images/chart-02-1bd10a6f-413aefec.png,OEBPS/images/chart-02-1bd10a6f-413aefec.png,true,图2：限产行业和非限产行业工业增加值增速，%,2,图2：限产行业和非限产行业工业增加值增速，%,数据来源：Wind，安信证券
127,走进新时代,3,OEBPS/text/article-127-analysis-2017-12-31-ngfyo.xhtml,../images/chart-03-c3abc99b-89acfb21.png,OEBPS/images/chart-03-c3abc99b-89acfb21.png,true,图3：历次经济反弹时，PPI 相对工业增加值的弹性,3,图3：历次经济反弹时，PPI 相对工业增加值的弹性,数据来源：Wind，安信证券
127,走进新时代,4,OEBPS/text/article-127-analysis-2017-12-31-ngfyo.xhtml,../images/chart-04-143f9fcc-c37be760.png,OEBPS/images/chart-04-143f9fcc-c37be760.png,true,图4：交通运输、仓储和邮政业GDP 增速，%,4,图4：交通运输、仓储和邮政业GDP 增速，%,数据来源：Wind，安信证券
127,走进新时代,5,OEBPS/text/article-127-analysis-2017-12-31-ngfyo.xhtml,../images/chart-05-bb554108-02ef0a1b.png,OEBPS/images/chart-05-bb554108-02ef0a1b.png,true,图5：固定资产投资季度同比，%,5,图5：固定资产投资季度同比，%,数据来源：Wind，安信证券
127,走进新时代,6,OEBPS/text/article-127-analysis-2017-12-31-ngfyo.xhtml,../images/chart-06-8d0a9546-f104be86.png,OEBPS/images/chart-06-8d0a9546-f104be86.png,true,图6：中国实际出口季度同比增速，%,6,图6：中国实际出口季度同比增速，%,数据来源：Wind，安信证券
127,走进新时代,7,OEBPS/text/article-127-analysis-2017-12-31-ngfyo.xhtml,../images/chart-07-cf2c2920-55095b06.png,OEBPS/images/chart-07-cf2c2920-55095b06.png,true,图7：全球工业生产同比增速，%,7,图7：全球工业生产同比增速，%,数据来源：Wind，安信证券
127,走进新时代,8,OEBPS/text/article-127-analysis-2017-12-31-ngfyo.xhtml,../images/chart-08-382e3103-abef7d2a.png,OEBPS/images/chart-08-382e3103-abef7d2a.png,true,图8：剔除亚洲新兴国家的全球工业生产增速，%,8,图8：剔除亚洲新兴国家的全球工业生产增速，%,数据来源：Wind，安信证券
127,走进新时代,9,OEBPS/text/article-127-analysis-2017-12-31-ngfyo.xhtml,../images/chart-09-3e70d54e-e5778852.png,OEBPS/images/chart-09-3e70d54e-e5778852.png,true,图9：发达和新兴市场股票指数,9,图9：发达和新兴市场股票指数,数据来源：Wind，安信证券
127,走进新时代,10,OEBPS/text/article-127-analysis-2017-12-31-ngfyo.xhtml,../images/chart-10-ae4d1238-ce9b4630.png,OEBPS/images/chart-10-ae4d1238-ce9b4630.png,true,图10：贸易盈余占GDP 比重，%（剔除价格，定基数）,10,图10：贸易盈余占GDP 比重，%（剔除价格，定基数）,数据来源：Wind，安信证券
127,走进新时代,11,OEBPS/text/article-127-analysis-2017-12-31-ngfyo.xhtml,../images/chart-11-dc0d3828-fed9e46c.png,OEBPS/images/chart-11-dc0d3828-fed9e46c.png,true,图11：上市房地产企业存货/总资产，%,11,图11：上市房地产企业存货/总资产，%,数据来源：Wind，安信证券
127,走进新时代,12,OEBPS/text/article-127-analysis-2017-12-31-ngfyo.xhtml,../images/chart-12-b13ed8f4-e4e9e1d2.png,OEBPS/images/chart-12-b13ed8f4-e4e9e1d2.png,true,图12：全国房地产非合意库存测算，千平方米,12,图12：全国房地产非合意库存测算，千平方米,数据来源：Wind，安信证券
127,走进新时代,13,OEBPS/text/article-127-analysis-2017-12-31-ngfyo.xhtml,../images/chart-13-dfdcc4ab-3b389169.png,OEBPS/images/chart-13-dfdcc4ab-3b389169.png,true,图13：三四线城市房地产非合意库存，千平方米,13,图13：三四线城市房地产非合意库存，千平方米,数据来源：Wind，安信证券
127,走进新时代,14,OEBPS/text/article-127-analysis-2017-12-31-ngfyo.xhtml,../images/chart-14-f0d9e092-43b04238.png,OEBPS/images/chart-14-f0d9e092-43b04238.png,true,图14：房地产开发投资同比增速，%,14,图14：房地产开发投资同比增速，%,数据来源：Wind，安信证券
127,走进新时代,15,OEBPS/text/article-127-analysis-2017-12-31-ngfyo.xhtml,../images/chart-15-12675ef7-18309aaf.png,OEBPS/images/chart-15-12675ef7-18309aaf.png,true,图15：规上工业企业销售利润率与PPI 同比，%,15,图15：规上工业企业销售利润率与PPI 同比，%,数据来源：Wind，安信证券 规上工业企业销售利润率=利润总额/主营业务总收入
127,走进新时代,16,OEBPS/text/article-127-analysis-2017-12-31-ngfyo.xhtml,../images/chart-16-43abef9f-a80f2c82.png,OEBPS/images/chart-16-43abef9f-a80f2c82.png,true,图16：上市工业企业销售净利率与PPI 同比，%,16,图16：上市工业企业销售净利率与PPI 同比，%,数据来源：Wind，安信证券
127,走进新时代,17,OEBPS/text/article-127-analysis-2017-12-31-ngfyo.xhtml,../images/chart-17-54af3fd8-5cb12be2.png,OEBPS/images/chart-17-54af3fd8-5cb12be2.png,true,图17：上市工业企业资产周转率,17,图17：上市工业企业资产周转率,数据来源：Wind，安信证券 数据说明1：上市工业企业资产周转率=4个季度滚动销售收入/期末期初平均总资产；数据说明2：剔除价格（PPI）对销售收入和当季新增资产的影响，从而测算了通胀调整资产周转率。
127,走进新时代,18,OEBPS/text/article-127-analysis-2017-12-31-ngfyo.xhtml,../images/chart-18-82b3a7e6-dd2649d0.png,OEBPS/images/chart-18-82b3a7e6-dd2649d0.png,true,图18：规上工业企业总资产、净资产同比与制造业投资同比，%,18,图18：规上工业企业总资产、净资产同比与制造业投资同比，%,数据来源：Wind，安信证券
127,走进新时代,19,OEBPS/text/article-127-analysis-2017-12-31-ngfyo.xhtml,../images/chart-19-8bfb0e66-c821f137.png,OEBPS/images/chart-19-8bfb0e66-c821f137.png,true,图19：规上工业企业总资产、流动资产、非流动资产同比，%,19,图19：规上工业企业总资产、流动资产、非流动资产同比，%,数据来源：Wind，安信证券
127,走进新时代,20,OEBPS/text/article-127-analysis-2017-12-31-ngfyo.xhtml,../images/chart-20-62aa8021-35554000.png,OEBPS/images/chart-20-62aa8021-35554000.png,true,图20：上市工业企业总资产、固定资产和在建工程同比，%,20,图20：上市工业企业总资产、固定资产和在建工程同比，%,数据来源：Wind，安信证券
127,走进新时代,21,OEBPS/text/article-127-analysis-2017-12-31-ngfyo.xhtml,../images/chart-21-e7541273-68bee238.png,OEBPS/images/chart-21-e7541273-68bee238.png,true,图21：大盘指数和小盘指数,21,图21：大盘指数和小盘指数,数据来源：Wind，安信证券
127,走进新时代,22,OEBPS/text/article-127-analysis-2017-12-31-ngfyo.xhtml,../images/chart-22-4702fc09-9fca873c.png,OEBPS/images/chart-22-4702fc09-9fca873c.png,true,图22：大盘指数和小盘指数年涨幅，%,22,图22：大盘指数和小盘指数年涨幅，%,数据来源：Wind，安信证券
127,走进新时代,23,OEBPS/text/article-127-analysis-2017-12-31-ngfyo.xhtml,../images/chart-23-53c153a1-7462920a.png,OEBPS/images/chart-23-53c153a1-7462920a.png,true,图23：1 年期和10 年期国债到期收益率，%,23,图23：1 年期和10 年期国债到期收益率，%,数据来源：Wind，安信证券
127,走进新时代,24,OEBPS/text/article-127-analysis-2017-12-31-ngfyo.xhtml,../images/chart-24-d8ba6027-bce7146c.png,OEBPS/images/chart-24-d8ba6027-bce7146c.png,true,图24：M3 与 社融plus 增速比较（%）,24,图24：M3 与 社融plus 增速比较（%）,数据来源：wind、CEIC，安信证券 （1）M3等于M2与非保本理财之和； （2）社融plus，是在社融之中，先扣减股票，扣减银行以外其他部门持有的信用债，扩充银行持有的地方债、国债，再加上金融机构外汇占款，以及各类资管项目为实体经济提供的委托信票据以外的资金。
127,走进新时代,25,OEBPS/text/article-127-analysis-2017-12-31-ngfyo.xhtml,../images/chart-25-5306540d-f2a7ac5c.png,OEBPS/images/chart-25-5306540d-f2a7ac5c.png,true,图25：货币信贷增速差与债券净价涨幅散点图2011-2017,25,图25：货币信贷增速差与债券净价涨幅散点图2011-2017,数据来源：wind，安信证券 （1）横轴为M3与社融plus余额同比增速差（%），纵轴为中债综合净价指数同比(%)。 （2）回归公式下方括号内为系数t值，***为1%水平下显著
127,走进新时代,26,OEBPS/text/article-127-analysis-2017-12-31-ngfyo.xhtml,../images/chart-26-7428aef6-15d5f03f.png,OEBPS/images/chart-26-7428aef6-15d5f03f.png,true,图26：产能过剩行业分类,26,图26：产能过剩行业分类,数据来源：Wind，安信证券
127,走进新时代,27,OEBPS/text/article-127-analysis-2017-12-31-ngfyo.xhtml,../images/chart-27-a5bf66a1-b6cdd277.png,OEBPS/images/chart-27-a5bf66a1-b6cdd277.png,true,图27：产能过剩行业地理分布,27,图27：产能过剩行业地理分布,数据来源：wind，安信证券 注：选取5个产能过剩行业中资产占比前三的省份。
127,走进新时代,28,OEBPS/text/article-127-analysis-2017-12-31-ngfyo.xhtml,../images/chart-28-b2b578e6-21457bf0.png,OEBPS/images/chart-28-b2b578e6-21457bf0.png,true,图28：国有比重高的行业ROA 下降更加明显,28,图28：国有比重高的行业ROA 下降更加明显,数据来源：wind，安信证券
127,走进新时代,29,OEBPS/text/article-127-analysis-2017-12-31-ngfyo.xhtml,../images/chart-29-602152ec-8748994f.png,OEBPS/images/chart-29-602152ec-8748994f.png,true,图29：周期上升时ROA 越高，近期ROA 降幅越大,29,图29：周期上升时ROA 越高，近期ROA 降幅越大,数据来源：wind，安信证券
128,怎样看待中美国债利率倒挂？鲍威尔“转鸽”后续如何？,1,OEBPS/text/article-128-analysis-2018-12-04-cf40-2993.xhtml,../images/l7uyb3-001_5fc0cfbe46-15cfa62c-eafaea77.jpg,OEBPS/images/l7uyb3-001_5fc0cfbe46-15cfa62c-eafaea77.jpg,true,文章图表,,,
128,怎样看待中美国债利率倒挂？鲍威尔“转鸽”后续如何？,2,OEBPS/text/article-128-analysis-2018-12-04-cf40-2993.xhtml,../images/hv2j2l-002_9e49652ffa-40c04c6f-49623359.jpg,OEBPS/images/hv2j2l-002_9e49652ffa-40c04c6f-49623359.jpg,true,文章图表,,,
128,怎样看待中美国债利率倒挂？鲍威尔“转鸽”后续如何？,3,OEBPS/text/article-128-analysis-2018-12-04-cf40-2993.xhtml,../images/1bie170-003_cb0372db00-9a5dd730-f8909aa6.jpg,OEBPS/images/1bie170-003_cb0372db00-9a5dd730-f8909aa6.jpg,true,文章图表,,,
128,怎样看待中美国债利率倒挂？鲍威尔“转鸽”后续如何？,4,OEBPS/text/article-128-analysis-2018-12-04-cf40-2993.xhtml,../images/z20smg-004_4cd77c9c08-90febc4d-b7a95c7c.jpg,OEBPS/images/z20smg-004_4cd77c9c08-90febc4d-b7a95c7c.jpg,true,文章图表,,,
128,怎样看待中美国债利率倒挂？鲍威尔“转鸽”后续如何？,5,OEBPS/text/article-128-analysis-2018-12-04-cf40-2993.xhtml,../images/11n7450-005_23180a2a6c-fbe85cf4-118b5f6f.jpg,OEBPS/images/11n7450-005_23180a2a6c-fbe85cf4-118b5f6f.jpg,true,文章图表,,,
128,怎样看待中美国债利率倒挂？鲍威尔“转鸽”后续如何？,6,OEBPS/text/article-128-analysis-2018-12-04-cf40-2993.xhtml,../images/lf6okb-006_3a0dd4ed15-a4fe6500-734e4b97.jpg,OEBPS/images/lf6okb-006_3a0dd4ed15-a4fe6500-734e4b97.jpg,true,文章图表,,,
128,怎样看待中美国债利率倒挂？鲍威尔“转鸽”后续如何？,7,OEBPS/text/article-128-analysis-2018-12-04-cf40-2993.xhtml,../images/o3zwh-007_d776bfd8ca-5f8cdc06-c6070406.jpg,OEBPS/images/o3zwh-007_d776bfd8ca-5f8cdc06-c6070406.jpg,true,文章图表,,,
129,反者道之动,1,OEBPS/text/article-129-analysis-2018-12-11-172b1d7.xhtml,../images/chart-01-84fbe64b-fb5bbdb1.png,OEBPS/images/chart-01-84fbe64b-fb5bbdb1.png,true,图1：限产和非限产行业的工业增加值同比，%,1,图1：限产和非限产行业的工业增加值同比，%,数据来源：Wind，安信证券
129,反者道之动,2,OEBPS/text/article-129-analysis-2018-12-11-172b1d7.xhtml,../images/chart-02-c5b1d9bb-46e57430.png,OEBPS/images/chart-02-c5b1d9bb-46e57430.png,true,图2：限产行业和对照行业的价格,2,图2：限产行业和对照行业的价格,数据来源：Wind，安信证券
129,反者道之动,3,OEBPS/text/article-129-analysis-2018-12-11-172b1d7.xhtml,../images/chart-03-b8d2d070-6c719f20.png,OEBPS/images/chart-03-b8d2d070-6c719f20.png,true,图3：PPI 同比和非限产组工业增速同比,3,图3：PPI 同比和非限产组工业增速同比,数据来源：Wind，安信证券 数据选取时间为2003年至今，横纵坐标交叉点为工业增加值和PPI同比的中位数 红点为2016年1月至2018年10月间非限产组工业增加值和CPI同比的均值
129,反者道之动,4,OEBPS/text/article-129-analysis-2018-12-11-172b1d7.xhtml,../images/chart-04-2aef9a85-33a001ae.png,OEBPS/images/chart-04-2aef9a85-33a001ae.png,true,图4：贸易盈余/GDP，%,4,图4：贸易盈余/GDP，%,数据来源：Wind，安信证券
129,反者道之动,5,OEBPS/text/article-129-analysis-2018-12-11-172b1d7.xhtml,../images/chart-05-29d01048-25cad196.png,OEBPS/images/chart-05-29d01048-25cad196.png,true,图5：规上工业企业限产行业和对照行业的销售净利润率，%,5,图5：规上工业企业限产行业和对照行业的销售净利润率，%,数据来源：Wind，安信证券
129,反者道之动,6,OEBPS/text/article-129-analysis-2018-12-11-172b1d7.xhtml,../images/chart-06-357aed1f-57ac7da0.png,OEBPS/images/chart-06-357aed1f-57ac7da0.png,true,图6：上市工业企业限产行业和对照行业的销售净利润率，%,6,图6：上市工业企业限产行业和对照行业的销售净利润率，%,数据来源：Wind，安信证券
129,反者道之动,7,OEBPS/text/article-129-analysis-2018-12-11-172b1d7.xhtml,../images/chart-07-1fbf61fd-7558eb96.png,OEBPS/images/chart-07-1fbf61fd-7558eb96.png,true,图7：限产行业和对照组的制造业投资增速同比，%,7,图7：限产行业和对照组的制造业投资增速同比，%,数据来源：Wind，安信证券
129,反者道之动,8,OEBPS/text/article-129-analysis-2018-12-11-172b1d7.xhtml,../images/chart-08-f72c344f-b6d39cc6.png,OEBPS/images/chart-08-f72c344f-b6d39cc6.png,true,图8：全国房地产非合意库存测算，千平方米,8,图8：全国房地产非合意库存测算，千平方米,数据来源：Wind，安信证券 2018年数据截至2018年10月
129,反者道之动,9,OEBPS/text/article-129-analysis-2018-12-11-172b1d7.xhtml,../images/chart-09-8596e927-41461f51.png,OEBPS/images/chart-09-8596e927-41461f51.png,true,图9：三四线房地产非合意库存测算，千平方米,9,图9：三四线房地产非合意库存测算，千平方米,数据来源：Wind，安信证券 2018年数据截至2018年10月
129,反者道之动,10,OEBPS/text/article-129-analysis-2018-12-11-172b1d7.xhtml,../images/chart-10-63fa0c47-1dca22fc.png,OEBPS/images/chart-10-63fa0c47-1dca22fc.png,true,图10：房地产新开工增速-销售增速，%,10,图10：房地产新开工增速-销售增速，%,数据来源：Wind，安信证券
129,反者道之动,11,OEBPS/text/article-129-analysis-2018-12-11-172b1d7.xhtml,../images/chart-11-8936f806-9e57d9e6.png,OEBPS/images/chart-11-8936f806-9e57d9e6.png,true,图11：70 大中城市二手住宅价格环比，%,11,图11：70 大中城市二手住宅价格环比，%,数据来源：Wind，安信证券
129,反者道之动,12,OEBPS/text/article-129-analysis-2018-12-11-172b1d7.xhtml,../images/chart-12-a1a8e926-225d4f0b.png,OEBPS/images/chart-12-a1a8e926-225d4f0b.png,true,图12：城市化率国际比较，%,12,图12：城市化率国际比较，%,数据来源：Wind，安信证券
129,反者道之动,13,OEBPS/text/article-129-analysis-2018-12-11-172b1d7.xhtml,../images/chart-13-04a980b4-77bdef0f.png,OEBPS/images/chart-13-04a980b4-77bdef0f.png,true,图13：非农就业人口/全部劳动力，%,13,图13：非农就业人口/全部劳动力，%,数据来源：Wind，安信证券
129,反者道之动,14,OEBPS/text/article-129-analysis-2018-12-11-172b1d7.xhtml,../images/chart-14-147497d4-6de91404.png,OEBPS/images/chart-14-147497d4-6de91404.png,true,图14：各国居民部门杠杆率比较，%,14,图14：各国居民部门杠杆率比较，%,数据来源：BIS，安信证券
129,反者道之动,15,OEBPS/text/article-129-analysis-2018-12-11-172b1d7.xhtml,../images/chart-15-3c651d01-dd3ad806.png,OEBPS/images/chart-15-3c651d01-dd3ad806.png,true,图15：住户部门贷款占收入的比重，%,15,图15：住户部门贷款占收入的比重，%,数据来源：BIS，安信证券
129,反者道之动,16,OEBPS/text/article-129-analysis-2018-12-11-172b1d7.xhtml,../images/chart-16-77bbb2cc-13a2c0fb.png,OEBPS/images/chart-16-77bbb2cc-13a2c0fb.png,true,图16：住户部门年还本付息额/年可支配收入，%,16,图16：住户部门年还本付息额/年可支配收入，%,数据来源：BIS，安信证券
129,反者道之动,17,OEBPS/text/article-129-analysis-2018-12-11-172b1d7.xhtml,../images/chart-17-2bd9a44e-8b97df60.png,OEBPS/images/chart-17-2bd9a44e-8b97df60.png,true,图17：城投平台有息负债同比增速，%,17,图17：城投平台有息负债同比增速，%,数据来源：Wind，安信证券
129,反者道之动,18,OEBPS/text/article-129-analysis-2018-12-11-172b1d7.xhtml,../images/chart-18-e1f4634d-9649d80c.png,OEBPS/images/chart-18-e1f4634d-9649d80c.png,true,图18：工业企业中国企资产负债率，%,18,图18：工业企业中国企资产负债率，%,数据来源：Wind，安信证券
129,反者道之动,19,OEBPS/text/article-129-analysis-2018-12-11-172b1d7.xhtml,../images/chart-19-3bd0f015-82c2f802.png,OEBPS/images/chart-19-3bd0f015-82c2f802.png,true,图19：上市国企资产负债率，%,19,图19：上市国企资产负债率，%,数据来源：Wind，安信证券
129,反者道之动,20,OEBPS/text/article-129-analysis-2018-12-11-172b1d7.xhtml,../images/chart-20-3f0af693-d37e6e2e.png,OEBPS/images/chart-20-3f0af693-d37e6e2e.png,true,图20：非证券投资类信托收益率，%,20,图20：非证券投资类信托收益率，%,数据来源：Wind，安信证券
129,反者道之动,21,OEBPS/text/article-129-analysis-2018-12-11-172b1d7.xhtml,../images/chart-21-14a53dc5-1d79a75b.png,OEBPS/images/chart-21-14a53dc5-1d79a75b.png,true,图21：人民贷款加权利率，%,21,图21：人民贷款加权利率，%,数据来源：Wind，安信证券
