id,title,category,content_type,date,date_precision,minutes,file,source_file,source_epub,source_epub_sha256,non_ws_chars,cjk_chars,image_count,image_alts,excerpt,legacy_v3_ids,update_status,source_body_sha256,markdown_file_sha256,markdown_body_cjk_similarity,heading_count_source,table_count_source,chart_table_count_source
085,守正待时,资本市场与金融风险,analysis,2016-07-07,day,23,02_markdown_articles/085_2016-07-07_守正待时.md,OEBPS/text/article-085-analysis-2016-07-07-12hogiu.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,13240,11391,21,图1：受反腐冲击城市和无冲击城市定基房价差 | 图2：受反腐冲击城市和无冲击城市房地产销售滚动增速差，% | 图3：受反腐冲击城市和无冲击城市房地产新开工滚动增速差，% | 图4：受反腐冲击城市和无冲击城市土地购置面积滚动同比，% | 图5：受反腐冲击城市和无冲击城市居民可支配收入增速差，% | 图6：受反腐冲击城市和无冲击城市小学在校生增速，% | 图7：普通小学在校生人数增速，% | 图8：全国小学适龄入学人口数，千人 | 图9：房地产销售和新开工增速当季同比增速，% | 图10：房地产存货变化情况，千平方米 | 图11：产能过剩行业分类 | 图12：产能过剩行业地理分布 | 图13：国有比重高的行业ROA 下降更加明显 | 图14：周期上升时ROA 越高，近期ROA 降幅越大 | 图15：PPI 环比增速，% | 图16：新增表外融资占新增广义社融的比重（%） | 图17：银行理财资金投向 | 图18：新增理财资金占M2 之比（%） | 图19：理财产品预期回报率（%） | 图20：理财产品预期回报率与同期限定存、同业拆借利率的差（%） | 图21：信用利差（5 年AA+与5 年国开利差，%）,考虑到反腐败对政府行为的影响，我们将中国的二线城市分为两组，一组是重要官员牵涉腐败指控而落马的城市，对比组为没有出现这类冲击的城市。总体而言，数据显示2014年初以来前组城市的房价涨幅相对在显著加快。数据分析表明，由...,060,retained_exact,89559e89826b9afe79f209f671888980a4c1fcdf2f0fb4ec7cf0c33fdbd34a31,93ed8c7f321548683719c1b7ecf20638fd28449457a046980cdb361df123e24c,1.00000000,6,25,21
086,商品价格和PPI环比显著走弱 流动性趋紧牵制估值水平,资本市场与金融风险,analysis,2017-04-27,day,2,02_markdown_articles/086_2017-04-27_商品价格和PPI环比显著走弱_流动性趋紧牵制估值水平.md,OEBPS/text/article-086-analysis-2017-04-27-ljvbla.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,915,808,0,,2017年4月26日，安信证券在上海举办机构投资者宏观交流会，高善文博士发表主题演讲。会后微信和网络媒体上流传各种版本速记，其中错讹之处很多，为避免误解，特发此观点摘要，供大家批评和参考。演讲全文将在未来适当时间另行...,069,retained_exact,dbd5caae9b1b7276cc26b1da8fe5fc6e40c94d4624d9860cad68bb7ddc2b62aa,7c43c764dd0d9dbe0f0cc7bb9d54033d42283f7cc67be22fa730fc524ae860e7,1.00000000,0,0,0
087,中国影子银行体系的兴起和变迁,资本市场与金融风险,analysis,2017-07-03,day,7,02_markdown_articles/087_2017-07-03_中国影子银行体系的兴起和变迁.md,OEBPS/text/article-087-analysis-2017-07-03-147gkay.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,4379,3726,0,,——《大浪淘沙》2017年中期策略策略会报告（一）,071,retained_exact,cb465a7e61a19d38547a943fb3672d0ebd5964bae805873c607e3f065656b72a,0f1553cf635c54d65cf7a84c0d7fbe9073fbedcbc91763effa7313f0a8cd9d39,1.00000000,5,0,0
088,金融机构到了河那边 金融监管还在河里,资本市场与金融风险,analysis,2017-09-18,day,7,02_markdown_articles/088_2017-09-18_金融机构到了河那边_金融监管还在河里.md,OEBPS/text/article-088-analysis-2017-09-18-16oiu69.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,4771,4355,0,,“2017金融街论坛”于9月14日-9月15日举行。安信证券首席经济学家、中国首席经济学家论坛理事高善文出席并演讲。,074,retained_exact,c3ed5b3cf0acbc6809c54e1189acf86196e2d6dbe624bf6f23cb102ca167aae7,14ee697e171caa76a0425a0b52b4864f098368b419018c975b2f19a4a3ff105c,1.00000000,0,0,0
089,经济动能维持韧性 市场风险偏好提升,资本市场与金融风险,analysis,2018-01-25,day,6,02_markdown_articles/089_2018-01-25_经济动能维持韧性_市场风险偏好提升.md,OEBPS/text/article-089-analysis-2018-01-25-jhc4vh.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,4146,3329,0,,尽管有供改和环保限产影响，以及房地产基建边际走弱的拖累，2017年中国GDP增速仍录得6.9%，较上年反弹0.2个百分点。中国出口增速的显著回升，在其中发挥了最为关键的作用。,082,retained_exact,3892a95103d4bf319a560b3601f26228e187ee2dec44f865952f8599c0901ffc,caccbed94eec9a8412ab9a13482d8a2c8b2a3711bb9be1beaa376e89f1438d80,1.00000000,8,0,0
090,金融危机以后 中国企业资产负债率趋势下降,资本市场与金融风险,analysis,2018-03-20,day,7,02_markdown_articles/090_2018-03-20_金融危机以后_中国企业资产负债率趋势下降.md,OEBPS/text/article-090-analysis-2018-03-20-10gutlg.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,4450,4042,0,,2018年3月17日，上海浦山新金融发展基金会在沪召开浦山基金会第二届年会，主题为“金融危机10周年回顾与未来金融风险展望”。安信证券首席经济学家、中国首席经济学家论坛理事高善文参会并以“中国企业部门杠杆率”为题发表...,083,retained_exact,fd7c824b80bd6867ab9108bb23807ff380f65bb00e758ab5ed7df5fcb0042553,344fac6a710bfb57a5933dcf6ef7ad20aa5f59dd89b468ec33766cd924034837,1.00000000,0,0,0
091,中国企业部门杠杆率之谜,资本市场与金融风险,analysis,2018-05-28,day,4,02_markdown_articles/091_2018-05-28_中国企业部门杠杆率之谜.md,OEBPS/text/article-091-analysis-2018-05-28-wginz7.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,2471,2219,0,,中国企业部门杠杆率在微观层面可以从资产负债率和资产周转率两个指标进行分析。本文从这两个角度分析企业部门杠杆率之谜，结果显示：负债率上升集中在国有部门，但2015年后出现下降，未来如果进一步推动国有企业去杠杆和市场化经...,085,retained_exact,0947b90fa19455b70ff1010ab26946e1e69762a07293473048c95b3f9dad7ee6,7af451d7d525e36f03d64111fdc1e1db6b5ade79480ab96315f76d4c569018fb,1.00000000,0,0,0
092,去杠杆之争,资本市场与金融风险,analysis,2018-05-31,day,14,02_markdown_articles/092_2018-05-31_去杠杆之争.md,OEBPS/text/article-092-analysis-2018-05-31-vmlmi0.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,7383,6343,39,图1：非金融企业部门杠杆率，% | 图2：各国非金融企业部门杠杆率比较，% | 图3：居民部门杠杆率，% | 图4：各国居民部门杠杆率比较，% | 图5：中央政府和地方政府杠杆率，% | 图6：各国政府部门杠杆率比较，% | 图7：城投企业杠杆率，% | 图8：全部非金融国有企业资产负债率，% | 图9：规上工业企业资产负债率 | 图10：非金融上市公司资产负债率 | 图11：各风格板块上市公司资产负债率 | 图12：全部非金融国有企业资产周转率 | 图13：规上工业企业资产周转率 | 图14：非金融上市公司资产周转率 | 图15：规上工业企业净资产同比与制造业投资同比，% | 图16：政府部门债务性收入同比增速，% | 图17：全国房地产非合意库存测算，千平方米 | 图18：制造业投资和民间投资当季同比，% | 图19：GDP 季度同比和工业增加值季度同比，% | 图20：金融机构人民币贷款加权平均利率，% | 图21：非证券投资类信托收益率，% | 图22：资本流动占GDP 比重，% | 图23：人民币汇率指数 | 图24：出口实际同比增速，% | 图25：全球出口实际同比，% | 图26：规上工业企业非流动资产增速，% | 图27：上市工业企业固定资产+在建工程同比，% | 图28：非贷款社融余额同比增速，% | 图29：金融机构人民币贷款加权平均利率，% | 图30：非证券投资类信托收益率，% | 图31：人民币汇率指数 | 图32：信用利差：央企、地方国企和民企，BP | 图33：民企信用利差-央企信用利差，BP | 图34：城投债信用利差，BP | 图35：中国5 年期主权债CDS 费率 | (1) 设定生产函数 | (2) 资产周转率 | (3) 资产周转率增速 | (4) 资产周转率提升需要满足,2018年5月31日，我们在成都举行的安信证券中期策略会上，以《去杠杆之殇》为主题做了主旨演讲，引起了不少的关注和许多的批评意见，这多少是出乎所料的。,086;088,consolidated_from_v3,e4a3ec261b56d182d391790173322f2aad1fb67866093f9b631eb43769ba47b8,bff0d31ef55790f04ad0e9da295c4540884a1cf7a450564862c5f9d8825f494d,1.00000000,0,35,35
093,防范金融危机的三个重要问题——预警可行性、传导机制与政策干预,资本市场与金融风险,analysis,2018-12-28,day,9,02_markdown_articles/093_2018-12-28_防范金融危机的三个重要问题——预警可行性、传导机制与政策干预.md,OEBPS/text/article-093-analysis-2018-12-28-cf40-3013.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,5766,5203,0,,防范系统性金融危机，具有重大的理论意义、现实意义和政策意义。学界的许多研究通过大量的理论推导、实证分析和数值模拟，对上述问题进行了较为系统的研究，提出了很多具有启发性的观点，落脚在中国的政策建议也值得深思。作为市场参...,,new_in_v4,baeb71dc5ce6e17297de532f96928207ed47be32e70138569bdff3741ce5b27f,f781aab588869aa94dad8d69b98bd448dceff8cabe6cb5e9923fec182941f68c,1.00000000,0,0,0
094,青山遮不住 毕竟东流去,资本市场与金融风险,analysis,2020-09-14,day,14,02_markdown_articles/094_2020-09-14_青山遮不住_毕竟东流去.md,OEBPS/text/article-094-analysis-2020-09-14-6m3pis.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,6704,5683,17,图1：上证综指、沪深300 和沪深300（除金融）指数，点 | 图2：沪深300 全收益指数，点 | 图3：沪深300（除金融）ROE，% | 图4：银行 ROE，% | 图5：制造业投资和工业名义同比，% | 图6：中国出口的国际份额，% | 图7：人民币实际有效汇率指数，点 | 图8：中国出口的国际份额（剔除原油），% | 图9：CFETS 人民币汇率指数，点 | 图10：中国和美国PPI 同比，% | 图11：PPI 同比真实值和拟合值，% | 图12：农村外出务工劳动力人数，万人 | 图13：CPI 衣着、居住、生活用品及服务同比，% | 图14：CPI 交通和通信、教育文化和娱乐、医疗保健，% | 图15：金融机构贷款加权利率：一般贷款 vs 住房贷款，% | 图16：商品房销售面积同比，% | 图17：70 城二手房房价环比，%,在长期资本市场部分，我们观察到，2016年至今，以沪深300指数为代表的权益市场开启了一轮持续时间较长、幅度较大的上涨。这轮上涨背后的宏观原因可能在于，尽管过去5年中国经济总体上继续减速，但龙头公司的盈利能力出现显著...,096,retained_exact,382f108b6d352d2d6b3902aad2022ed5f345a704b7c9debdc0d94e4ca7e45afd,abca51cce21d97a4171be44eb633bad1af6fc7dda22b691d79968f85f911b708,1.00000000,0,17,17
095,2020年末的信用债风波是一个重要转折点,资本市场与金融风险,analysis,2021-01-17,day,3,02_markdown_articles/095_2021-01-17_2020年末的信用债风波是一个重要转折点.md,OEBPS/text/article-095-analysis-2021-01-17-cf40-3672.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,1713,1563,0,,中国信用债市场2020年最后几个月发生了有趣的变化，长期来看对中国经济有深远影响。简单而言，河南的一只蝴蝶扇动了一下翅膀，甘肃、青海的企业捂着胸口倒在地上。,,new_in_v4,2407b24a242a0f45eeecb43839c8565f16c2a2a4bd3715c33793c503d22ce587,27e266f30ddfba95da393762e28ee2af79c5272c5136254f6d1fffc76e0e98f4,1.00000000,0,0,0
096,关于当前经济和市场形势的几点看法,资本市场与金融风险,analysis,2022-02-07,day,4,02_markdown_articles/096_2022-02-07_关于当前经济和市场形势的几点看法.md,OEBPS/text/article-096-analysis-2022-02-07-cf40-3958.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,2287,2071,0,,2021年12月中旬以来，在货币条件明显放松，稳增长政策逐步发力的背景下，中国股票市场连续下行，幅度较大，令许多市场人士颇为错愕。,,new_in_v4,72cef07a28470259a574fa2b32e18f2c8cc3b8cc0b06d7256d7760992537e08e,a95fea06e191395b87f5b110a9321a07fcfa114cd949bf9042e1e09564975484,1.00000000,0,0,0
097,中国影子银行兴起及其风险,资本市场与金融风险,analysis,,unknown,14,02_markdown_articles/097_中国影子银行兴起及其风险.md,OEBPS/text/article-097-analysis-undated-18r006g.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,9131,6554,8,图1：M2 同比、社会融资规模余额同比、社会融资规模与外汇占款 | 图2：国债收益率（%） | 图3：人民币贷款加权利率（%） | 图4：贷款与法定存款准备金之和占商业银行存款的比例（%） | 图5：银行理财产品发行支数以及3-6 个月保本型理财产品与同期限 | 图6：企业部门短端资金融入增速与短端资金融出增速（%） | 图7：企业部门短端资金净融入/名义GDP | 图8：国债期限利差（10y-1y）（%）,本文认为，商业银行表外融资业务，构成中国影子银行业务的主体。外汇占款投放放缓与商业银行表内贷款扩张受限，抑制了金融体系的货币信用供应能力，是影子银行业务加速兴起的重要宏观背景。以社会融资规模数据为基础，测算影子业务的...,108,retained_exact,2fbe3072d7bcf6e33fd7f366d96346d894262cb74560d85a90439c15b06d7048,ccedc199b2f9c13ff186bbc8f6c0ae028c5bca617dc183c3b0bc221b14488f31,1.00000000,0,9,8
098,关于股灾与资本市场制度建设的讨论（下）,资本市场与金融风险,commentary,,unknown,12,02_markdown_articles/098_关于股灾与资本市场制度建设的讨论(下).md,OEBPS/text/article-098-commentary-undated-1fcf1t3.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,8273,7206,0,,从我对市场的观察看，那几天恐慌的程度，确实跟09年在美国市场是差不多的。如果政府再不积极入市的话，整个系统肯定是崩盘的，在美国也是。其实我那时候在群里面也说过，政府要救，不一定能够成功，但是起信心的支撑作用。这个信心...,018,retained_exact,c879e5e580b5c003e963d8503027d808c09d678798b9af9c09fdaeb3ae3df9ce,59caf00b1bb9d2d15ddd0f28ef31fa25d3a7c21aff5fe2e94f36edc7b679f768,1.00000000,0,0,0
099,危机之下的结构调整与未来政策路径选择,房地产、城市化与消费,analysis,2009-08-15,day,8,02_markdown_articles/099_2009-08-15_危机之下的结构调整与未来政策路径选择.md,OEBPS/text/article-099-analysis-2009-08-15-cf40-177.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,5084,4629,0,,去年年底推出的四万亿经济刺激方案集中在投资领域，在当时是不得已而为之的应急之策。出口在当时已经陷入崩溃局面，经济的收缩速度非常快，包括私人部门的投资在很大范围内也在崩溃。而要刺激私人部门的消费，短期之内很难取得明显的...,,new_in_v4,98590c86bf1c1f39d20ae2db876d40d2bae6b4d582eadc70b9381613447ba01d,6fd835e76875e4971ea357f1c09e12cfdac07f465f9c220401a9c9924b77749e,1.00000000,0,0,0
100,房地产复苏和调控,房地产、城市化与消费,analysis,2013-03-05,day,8,02_markdown_articles/100_2013-03-05_房地产复苏和调控.md,OEBPS/text/article-100-analysis-2013-03-05-17b10m7.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,3193,2732,12,图1：住宅、商业和办公楼销售面积季度增速（%） | 图2：40 城市和其他地区商品房销售面积月度增速（%） | 图3：商品房销售面积季度增速（%） | 图4：金融机构甲醛贷款利率和GDP 增速（%） | 图5：商品房销售面积年度增速（%） | 图6：房地产开发投资资金来源累计同比增速（%） | 图7：商品房销售面积和房地产开发投资季度增速（%） | 图8：35 个城市住宅投资和销售占全国商品房的比例（%） | 图9：40 城市住宅投资对房地产开发投资增速贡献（%） | 图10：一二三线城市二手住宅价格指数同比（%） | 图11：35 城市和其它地区商品房销售增速（%） | 图12：一线城市二手住宅租金收益率（%）,我们观察受政策影响的核心城市住宅市场和其他不受影响的写字楼、商铺和非核心城市，发现调控和非调控市场呈现出较高的同步波动，这说明了宏观条件而非调控政策是房地产大趋势的主导推动力量。,036,retained_exact,2c5ec570584be5351aa2e0ac2fdaf3a5cb6dbf988c60e5c16fa791ef4bcbf6bc,359b71640b45eca5b6050e256929ed5721ee099850df5478d0d3037363fcb38b,1.00000000,0,12,12
101,中国房地产市场正在去泡沫化,房地产、城市化与消费,analysis,2014-07-05,day,6,02_markdown_articles/101_2014-07-05_中国房地产市场正在去泡沫化.md,OEBPS/text/article-101-analysis-2014-07-05-cf40-1691.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,4073,3458,7,图1 | 图2 | 图3 | 图4 | 图5 | 图6 | 图7,摘要：中国的房地产市场在全球范围内引起了密切的关注。从微观和宏观层面来看，在2007-2011年，中国房地产行业的存货和总资产，相比于营业收入都有大幅度的上升，同时房价也在迅速攀升，这意味着房产市场的泡沫化。但是，2...,,new_in_v4,766926c54a8361e4b6e62284f1d4f01249b6262671c6bda467dda6a487fe9590,537ffba57beaf31cf71fae96372bb6efe198f14d0ef5d21d4a53856048ad045c,1.00000000,0,0,0
102,盈虚之有时,房地产、城市化与消费,analysis,2014-07-07,day,16,02_markdown_articles/102_2014-07-07_盈虚之有时.md,OEBPS/text/article-102-analysis-2014-07-07-1v3ncu2.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,8585,7412,16,图1：OECD 综合领先指标 | 图2：发达经济体和新兴经济体制造业PMI（%） | 图3：中国进出口实际同比增速 | 图4：中国出口实际同比增速（不包含香港、澳门） | 图5：中国和美国PPI 同比增速 | 图6：PPI 环比增速和工业增加值环比增速（%） | 图7：周期股TTMROE 与PPI | 图8：制造业上市公司投资增速和PPI | 图9：官方制造业固定资产投资增速和调整值 | 图10：上市房地产企业存货水平 | 图11：上市房地产企业总资产水平 | 图12：上市房地产企业ROA 和ROE | 图13：70 大中城市：一二三线城市新建住宅价格定基指数 | 图14：百城：一二三线城市住宅价格定基指数 | 图15：商品房销售面积当季同比增速 | 图16：房屋新开工面积当季同比增速,本文首先讨论中国出口的恢复及其影响。随着全球经济逐步走出金融危机的阴影，中国的出口活动看起来正在进入可维持的恢复过程。这将逐步推升PPI由负转正，带来企业盈利的恢复，并最终引导制造业部门投资活动的恢复。,048,retained_exact,314abb9f68a2018dbff21c2f1a0a72bfe1ca35c5d7dfd82eee253e1a612f103c,2158f5176ec43b2354e4a878ef11b6364fc070d8dde5dbf44f7d68b980ba7e85,1.00000000,8,16,16
103,房地产市场向何处去？,房地产、城市化与消费,analysis,2014-07-24,day,7,02_markdown_articles/103_2014-07-24_房地产市场向何处去.md,OEBPS/text/article-103-analysis-2014-07-24-1yh5fmx.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,4570,3953,0,,随着越来越多的城市加入放松限购政策的行列，以及6月份单月房地产销售数据的反弹，市场对房地产走向的看法再次出现争论。为此，我们将前期相关房地产市场的研究单列成文，定名为《房地产市场向何处去》，放在博客中供大家参考和批评...,049,retained_exact,60180ac24f0a0898959846067b3d6022cedad65642d1560e7b017bf7429a9ffd,81a182e04b407dbfebe4e607a164f78213a49a5bbae01e79656a02631e086299,1.00000000,5,0,0
104,守望春华,房地产、城市化与消费,analysis,2016-12-27,day,28,02_markdown_articles/104_2016-12-27_守望春华.md,OEBPS/text/article-104-analysis-2016-12-27-auk8v4.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,16823,14213,39,图1：小学在校生人数增速和房价涨幅，% | 图2：小学在校生人数增速和房价涨幅，% | 图3：二线城市小学在校生人数增速比较 | 图4：两组二线城市住宅销售面积增速差，% | 图5：两组二线城市住宅新开工面积增速差异，% | 图6：居民可支配收入增速对比，% | 图7：教育财政支出和小学生人数增速 | 图8：以小学在校生增速衡量的人口集中涌入的城市 | 图9：城市夜晚灯光亮度 | 图10：城市夜晚灯光亮度 | 图11：城市灯光亮度比较 | 图12：城市灯光密集区域占城市范围比例 | 图13：海港城市圈居住用地占城市建设用地比重(统一按中国口径） | 图14：内陆首都城市圈居住用地占城市建设用地比重(统一按中国口径） | 图15：全球主要城市房价收入比 | 图16：居住用地面积增速和房价涨幅，% | 图17：居住用地面积增速和房价涨幅，%（人均三产GDP 前10 的城市） | 图18：居住用地面积增速和房价涨幅，%（小学在校生人数前10 的城市） | 图19：居住用地面积增速和房价涨幅，%（城市常住人口前10 的城市） | 图20：居住用地面积增速和常住人口的关系 | 图21：二线涨幅靠前城市测算非合意库存量（千平米） | 图22：二线涨幅靠后城市测算非合意库存量（千平米） | 图23：三四线城市测算非合意库存量（千平米） | 图24：上市房地产企业存货/总资产 | 图25：日本房地产投资占GDP 比重，% | 图26：美国房地产投资占GDP 比重，% | 图27：PPI 环比（%） | 图28：规模以上工业企业主营业务收入累计利润率（%） | 图29：上市工业企业主营业务收入累计利润率（%） | 图30：上市工业企业滚动ROA（%） | 图31：宏观杠杆水平的衡量——债务/GDP（%） | 图32：住户部门负债/GDP（%） | 图33：政府部门负债/GDP（%） | 图34：非金融企业部门负债/GDP（%） | 图35：非金融上市企业负债/销售收入（%） | 图36：非金融上市企业资产负债率（%） | 图37：非金融上市企业资产周转率（%） | 图38：非金融上市企业资产周转率和剔除通胀影响的资产周转率（%） | 图39：PPI 定基数（2002 年=100）,在需求层面，小学在校生人数增速对城市之间的房价涨幅差异表现出很好的解释能力。2011-2012年以后，城镇化转向都市化，人口更密集地流向少数大城市和特大城市，部分地导致中国不同城市之间房价出现巨大分化。,064,retained_exact,e53cd473e355f9372fe060af4427b96580ce2f73bb6bb11b30f07e6a71339dd5,1848e43da847797221220d0613a468b0bccf019f7708115087db2e49045b5148,1.00000000,4,39,39
105,中国的城市化与房地产市场（二）,房地产、城市化与消费,analysis,2017-10-24,day,9,02_markdown_articles/105_2017-10-24_中国的城市化与房地产市场(二).md,OEBPS/text/article-105-analysis-2017-10-24-koiumd.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,5813,5066,0,,2016年底，我们在年度策略会后发布了题为《,076,retained_exact,3d83199c9a00c9e8369e599bca7b848ffe6ae0eadd7cf5b6479ae4e99812fdbd,ae44021b73c150ffca8eb42a53b8529712b2ac9aaf46d950a0c4e81090d4217a,1.00000000,3,0,0
106,中国的城市化与房地产市场（三）,房地产、城市化与消费,analysis,2017-10-30,day,6,02_markdown_articles/106_2017-10-30_中国的城市化与房地产市场(三).md,OEBPS/text/article-106-analysis-2017-10-30-piquit.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,3799,3296,0,,2016年底，我们在年度策略会后发布了题为《,077,retained_exact,d123decb3ada5c034b48084a94716a40d2f985426fdc5409d46af287ffa3085d,7387d2e66b9148b8d88268774717b85b4f3315190b88d8ee65a70149c45bf2d9,1.00000000,2,0,0
107,站到拐点，我终于找到了房价上涨的主导性因素！,房地产、城市化与消费,analysis,2017-11-04,day,20,"02_markdown_articles/107_2017-11-04_站到拐点,我终于找到了房价上涨的主导性因素!.md",OEBPS/text/article-107-analysis-2017-11-04-py9veu.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,13497,11755,0,,进入本世纪以来，中国的城市化进程开始加速。在十几年的时间里，数以亿计的人口迁入城市，并定居下来，实现了生活水平的巨大提高，并在这一过程中创造了前所未见的经济繁荣。,078,retained_exact,2832147e1ae3ebc210e5d5a100f7d559bd8f2fb0cc7561afb781a54a1512994b,855b98a6e05b1403e363dce17f9841b6affcb2410e6ae46d398d03d8484a9098,1.00000000,5,0,0
108,房地产库存已明显低于长期合理水平,房地产、城市化与消费,analysis,2017-11-23,day,5,02_markdown_articles/108_2017-11-23_房地产库存已明显低于长期合理水平.md,OEBPS/text/article-108-analysis-2017-11-23-1hgafp2.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,2893,2592,0,,11月2日上午，安信证券首席经济学家高善文在2017（第十一届）中国钢铁原燃料市场高峰论坛做专题演讲，以下是演讲摘录：,079,retained_exact,c8fbd63c0dd9e86e414e90decf696892c4e3db96b5f98d4240a752ee33038f57,315dcca1de6e20cced7d4e5576fa100accc09415c741f27ed400a37bd193a4f3,1.00000000,0,0,0
109,地方政府和少数国企是当前杠杆问题的关键所在,房地产、城市化与消费,analysis,2018-01-03,day,5,02_markdown_articles/109_2018-01-03_地方政府和少数国企是当前杠杆问题的关键所在.md,OEBPS/text/article-109-analysis-2018-01-03-cf40-2715.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,3322,3010,0,,从多种指标来看，宏观杠杆指标已经出现明显的改善势头，关键原因在于经济出现了周期性恢复。也要看到，实际上自2014年以后，市场化企业已经在普遍去杠杆，这是市场力量的自发作用。2016年以后，随着经济周期性的改善和GDP...,,new_in_v4,2fedc22d05ec32d78704c44a616fcd76dba4144d4f07ee89c53585d55ad6bdcf,a21d6255efb59efe2ed70d2d48b937ac756ab10bb793115b6c0f768adf40ebfc,1.00000000,0,0,0
110,从供需入手，因地制宜解决房地产问题,房地产、城市化与消费,analysis,2018-04-24,day,9,"02_markdown_articles/110_2018-04-24_从供需入手,因地制宜解决房地产问题.md",OEBPS/text/article-110-analysis-2018-04-24-cf40-2789.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,5961,5448,0,,300多年以前，伟大的物理学家牛顿曾经参与过我们后来称为“南海泡沫”的投机活动，损失惨重，事后他感慨说：“我可以计算天体的运动，但是无法计算人类的疯狂。”自牛顿去世到现在几百年的时间里，人类在科学知识、计算能力、数据...,,new_in_v4,b5d4f0febbb25e21a213228b365d9c602e54c2ddf83c5e799fcff5742019b8b5,97132df1db107f25ca61a5a5ad6f48b36b344cd8f4b68da4f692fd6063a31d4f,1.00000000,0,0,0
