chunk_id,article_id,title,date,thematic_category,chunk_index,section_path,primary_topic,topics,methodology_concepts,broad_observation_dimensions,exclusive_evidence_methods,non_ws_chars,overlap_non_ws_chars,prev_chunk_id,next_chunk_id,article_md,content_sha256
148-s007,148,吹尽狂沙始到金,2022-07-02,贸易、国际收支与全球经济,7,二、迈向2035年中等发达国家的困难和挑战 > （二）我国迈向2035年中等发达国家所需的经济增长,贸易与全球经济,贸易与全球经济;增长与总需求;股票与资本市场;汇率与国际收支;财政与地方政府;研究方法与证据;金融制度与监管;货币与流动性,国际与历史对标;广谱利率与流动性;广谱横断面观察;存量—流量与会计闭合;情景与预测复盘,收入年龄与家庭分组;国内国际与资本流动;主体资产负债表,时序与领先滞后;会计与存量流量约束;自然实验与制度冲击,934,210,148-s006,148-s008,02_markdown_articles/148_2022-07-02_吹尽狂沙始到金.md,5f2cfa064979110e0f4ce256b1eec45708481097278b78f36097dd68a24c3c25
148-s008,148,吹尽狂沙始到金,2022-07-02,贸易、国际收支与全球经济,8,二、迈向2035年中等发达国家的困难和挑战 > （二）我国迈向2035年中等发达国家所需的经济增长,贸易与全球经济,贸易与全球经济;增长与总需求;股票与资本市场;汇率与国际收支;财政与地方政府;研究方法与证据;金融制度与监管;货币与流动性,国际与历史对标;广谱利率与流动性;广谱横断面观察;存量—流量与会计闭合;情景与预测复盘,收入年龄与家庭分组;国内国际与资本流动;主体资产负债表,时序与领先滞后;会计与存量流量约束;自然实验与制度冲击,973,206,148-s007,148-s009,02_markdown_articles/148_2022-07-02_吹尽狂沙始到金.md,168023477ecd97085febef8f662ebda8da42135ca84be44ae0ee45f5b5912c38
148-s009,148,吹尽狂沙始到金,2022-07-02,贸易、国际收支与全球经济,9,二、迈向2035年中等发达国家的困难和挑战 > （三）在东亚经济体转型背景下考察我国的长期经济增长,贸易与全球经济,贸易与全球经济;增长与总需求;股票与资本市场;汇率与国际收支;财政与地方政府;研究方法与证据;金融制度与监管;货币与流动性,国际与历史对标;广谱利率与流动性;广谱横断面观察;存量—流量与会计闭合;情景与预测复盘,收入年龄与家庭分组;国内国际与资本流动;主体资产负债表,时序与领先滞后;会计与存量流量约束;自然实验与制度冲击,891,198,148-s008,148-s010,02_markdown_articles/148_2022-07-02_吹尽狂沙始到金.md,f3a13e660d89b13c3783999eeb14b64e12f06433d82528a9fbeaeb0fd17887e8
148-s010,148,吹尽狂沙始到金,2022-07-02,贸易、国际收支与全球经济,10,二、迈向2035年中等发达国家的困难和挑战 > （四）对批评意见的讨论,贸易与全球经济,贸易与全球经济;增长与总需求;股票与资本市场;汇率与国际收支;财政与地方政府;研究方法与证据;金融制度与监管;货币与流动性,国际与历史对标;广谱利率与流动性;广谱横断面观察;存量—流量与会计闭合;情景与预测复盘,收入年龄与家庭分组;国内国际与资本流动;主体资产负债表,时序与领先滞后;会计与存量流量约束;自然实验与制度冲击,534,209,148-s009,148-s011,02_markdown_articles/148_2022-07-02_吹尽狂沙始到金.md,212604cd203ce23cfa90ed707d428ca033cf79954f59cdfddc3a241e7bace4da
148-s011,148,吹尽狂沙始到金,2022-07-02,贸易、国际收支与全球经济,11,二、迈向2035年中等发达国家的困难和挑战 > （五）经济体在高收入状态下继续维持长期增长的支撑性因素,贸易与全球经济,贸易与全球经济;增长与总需求;股票与资本市场;汇率与国际收支;财政与地方政府;研究方法与证据;金融制度与监管;货币与流动性,国际与历史对标;广谱利率与流动性;广谱横断面观察;存量—流量与会计闭合;情景与预测复盘,收入年龄与家庭分组;国内国际与资本流动;主体资产负债表,时序与领先滞后;会计与存量流量约束;自然实验与制度冲击,917,204,148-s010,148-s012,02_markdown_articles/148_2022-07-02_吹尽狂沙始到金.md,7024572a08afe37c5de5a2824f0f526a8058f09d69ff679c751c388cbe28f6ad
148-s012,148,吹尽狂沙始到金,2022-07-02,贸易、国际收支与全球经济,12,二、迈向2035年中等发达国家的困难和挑战 > （五）经济体在高收入状态下继续维持长期增长的支撑性因素,贸易与全球经济,贸易与全球经济;增长与总需求;股票与资本市场;汇率与国际收支;财政与地方政府;研究方法与证据;金融制度与监管;货币与流动性,国际与历史对标;广谱利率与流动性;广谱横断面观察;存量—流量与会计闭合;情景与预测复盘,收入年龄与家庭分组;国内国际与资本流动;主体资产负债表,时序与领先滞后;会计与存量流量约束;自然实验与制度冲击,1213,201,148-s011,148-s013,02_markdown_articles/148_2022-07-02_吹尽狂沙始到金.md,741a6dd70b12130ac2bd76a447aded68c3e51a07cc39bf45ba261ea7b42215a2
148-s013,148,吹尽狂沙始到金,2022-07-02,贸易、国际收支与全球经济,13,二、迈向2035年中等发达国家的困难和挑战 > （五）经济体在高收入状态下继续维持长期增长的支撑性因素,贸易与全球经济,贸易与全球经济;增长与总需求;股票与资本市场;汇率与国际收支;财政与地方政府;研究方法与证据;金融制度与监管;货币与流动性,国际与历史对标;广谱利率与流动性;广谱横断面观察;存量—流量与会计闭合;情景与预测复盘,收入年龄与家庭分组;国内国际与资本流动;主体资产负债表,时序与领先滞后;会计与存量流量约束;自然实验与制度冲击,920,146,148-s012,148-s014,02_markdown_articles/148_2022-07-02_吹尽狂沙始到金.md,8d51a81b5a39bfec1d183e9860138aadd4c3e3bd79e80fb886a50f501faf6eac
148-s014,148,吹尽狂沙始到金,2022-07-02,贸易、国际收支与全球经济,14,二、迈向2035年中等发达国家的困难和挑战 > （五）经济体在高收入状态下继续维持长期增长的支撑性因素,贸易与全球经济,贸易与全球经济;增长与总需求;股票与资本市场;汇率与国际收支;财政与地方政府;研究方法与证据;金融制度与监管;货币与流动性,国际与历史对标;广谱利率与流动性;广谱横断面观察;存量—流量与会计闭合;情景与预测复盘,收入年龄与家庭分组;国内国际与资本流动;主体资产负债表,时序与领先滞后;会计与存量流量约束;自然实验与制度冲击,957,204,148-s013,148-s015,02_markdown_articles/148_2022-07-02_吹尽狂沙始到金.md,6596d756b11e92748e2117a81f3414cd838829461ed521523680d667a3f8ef4c
148-s015,148,吹尽狂沙始到金,2022-07-02,贸易、国际收支与全球经济,15,二、迈向2035年中等发达国家的困难和挑战 > （五）经济体在高收入状态下继续维持长期增长的支撑性因素,贸易与全球经济,贸易与全球经济;增长与总需求;股票与资本市场;汇率与国际收支;财政与地方政府;研究方法与证据;金融制度与监管;货币与流动性,国际与历史对标;广谱利率与流动性;广谱横断面观察;存量—流量与会计闭合;情景与预测复盘,收入年龄与家庭分组;国内国际与资本流动;主体资产负债表,时序与领先滞后;会计与存量流量约束;自然实验与制度冲击,942,206,148-s014,148-s016,02_markdown_articles/148_2022-07-02_吹尽狂沙始到金.md,8f097ffb125897808619e199cfacc9e83cde6b85ef38835baf1ecfc2d3e8fc2c
148-s016,148,吹尽狂沙始到金,2022-07-02,贸易、国际收支与全球经济,16,二、迈向2035年中等发达国家的困难和挑战 > （五）经济体在高收入状态下继续维持长期增长的支撑性因素,贸易与全球经济,贸易与全球经济;增长与总需求;股票与资本市场;汇率与国际收支;财政与地方政府;研究方法与证据;金融制度与监管;货币与流动性,国际与历史对标;广谱利率与流动性;广谱横断面观察;存量—流量与会计闭合;情景与预测复盘,收入年龄与家庭分组;国内国际与资本流动;主体资产负债表,时序与领先滞后;会计与存量流量约束;自然实验与制度冲击,944,196,148-s015,148-s017,02_markdown_articles/148_2022-07-02_吹尽狂沙始到金.md,599f5b559c68a5d431aeca1066c115747bff35e3d0627ef15e413277471ea629
148-s017,148,吹尽狂沙始到金,2022-07-02,贸易、国际收支与全球经济,17,二、迈向2035年中等发达国家的困难和挑战 > （六）以先发经济体样本检验评分系统的可靠性,贸易与全球经济,贸易与全球经济;增长与总需求;股票与资本市场;汇率与国际收支;财政与地方政府;研究方法与证据;金融制度与监管;货币与流动性,国际与历史对标;广谱利率与流动性;广谱横断面观察;存量—流量与会计闭合;情景与预测复盘,收入年龄与家庭分组;国内国际与资本流动;主体资产负债表,时序与领先滞后;会计与存量流量约束;自然实验与制度冲击,304,86,148-s016,148-s018,02_markdown_articles/148_2022-07-02_吹尽狂沙始到金.md,31e1663afefa4bae5ef64a8a911d1d97d6b242dc9c5b60b7e568b85038bf6828
148-s018,148,吹尽狂沙始到金,2022-07-02,贸易、国际收支与全球经济,18,二、迈向2035年中等发达国家的困难和挑战 > （1）与欧美的关系,贸易与全球经济,贸易与全球经济;增长与总需求;股票与资本市场;汇率与国际收支;财政与地方政府;研究方法与证据;金融制度与监管;货币与流动性,国际与历史对标;广谱利率与流动性;广谱横断面观察;存量—流量与会计闭合;情景与预测复盘,收入年龄与家庭分组;国内国际与资本流动;主体资产负债表,时序与领先滞后;会计与存量流量约束;自然实验与制度冲击,459,203,148-s017,148-s019,02_markdown_articles/148_2022-07-02_吹尽狂沙始到金.md,884b536605d9fb31f864e2d2138d20c01f39a968892bd9d7282033a8588f6313
148-s019,148,吹尽狂沙始到金,2022-07-02,贸易、国际收支与全球经济,19,二、迈向2035年中等发达国家的困难和挑战 > （2）民粹主义（逆向得分）,贸易与全球经济,贸易与全球经济;增长与总需求;股票与资本市场;汇率与国际收支;财政与地方政府;研究方法与证据;金融制度与监管;货币与流动性,国际与历史对标;广谱利率与流动性;广谱横断面观察;存量—流量与会计闭合;情景与预测复盘,收入年龄与家庭分组;国内国际与资本流动;主体资产负债表,时序与领先滞后;会计与存量流量约束;自然实验与制度冲击,417,208,148-s018,148-s020,02_markdown_articles/148_2022-07-02_吹尽狂沙始到金.md,058aa36a572d14158ce1296c8a1920e08e3e7179cad5be911bb8020f7ce816b1
148-s020,148,吹尽狂沙始到金,2022-07-02,贸易、国际收支与全球经济,20,二、迈向2035年中等发达国家的困难和挑战 > （3）法治水平,贸易与全球经济,贸易与全球经济;增长与总需求;股票与资本市场;汇率与国际收支;财政与地方政府;研究方法与证据;金融制度与监管;货币与流动性,国际与历史对标;广谱利率与流动性;广谱横断面观察;存量—流量与会计闭合;情景与预测复盘,收入年龄与家庭分组;国内国际与资本流动;主体资产负债表,时序与领先滞后;会计与存量流量约束;自然实验与制度冲击,349,212,148-s019,148-s021,02_markdown_articles/148_2022-07-02_吹尽狂沙始到金.md,92b8406e8f0a3cc0d9a1fccc160c919b5f5a62141b12ae7a7e39cbc38cf0237e
148-s021,148,吹尽狂沙始到金,2022-07-02,贸易、国际收支与全球经济,21,二、迈向2035年中等发达国家的困难和挑战 > （4）研发与教育,贸易与全球经济,贸易与全球经济;增长与总需求;股票与资本市场;汇率与国际收支;财政与地方政府;研究方法与证据;金融制度与监管;货币与流动性,国际与历史对标;广谱利率与流动性;广谱横断面观察;存量—流量与会计闭合;情景与预测复盘,收入年龄与家庭分组;国内国际与资本流动;主体资产负债表,时序与领先滞后;会计与存量流量约束;自然实验与制度冲击,315,212,148-s020,148-s022,02_markdown_articles/148_2022-07-02_吹尽狂沙始到金.md,8669ab8adf9cd08f6b774d5815e3780e2a1c0d570a6e4e65e497290cbabbc671
148-s022,148,吹尽狂沙始到金,2022-07-02,贸易、国际收支与全球经济,22,二、迈向2035年中等发达国家的困难和挑战 > （5）对外开放,贸易与全球经济,贸易与全球经济;增长与总需求;股票与资本市场;汇率与国际收支;财政与地方政府;研究方法与证据;金融制度与监管;货币与流动性,国际与历史对标;广谱利率与流动性;广谱横断面观察;存量—流量与会计闭合;情景与预测复盘,收入年龄与家庭分组;国内国际与资本流动;主体资产负债表,时序与领先滞后;会计与存量流量约束;自然实验与制度冲击,601,202,148-s021,148-s023,02_markdown_articles/148_2022-07-02_吹尽狂沙始到金.md,78146008469a5f047b286a68406d6c6bc2d5b9d99f20acfb289b6e1f634b2597
148-s023,148,吹尽狂沙始到金,2022-07-02,贸易、国际收支与全球经济,23,二、迈向2035年中等发达国家的困难和挑战 > （5）对外开放,贸易与全球经济,贸易与全球经济;增长与总需求;股票与资本市场;汇率与国际收支;财政与地方政府;研究方法与证据;金融制度与监管;货币与流动性,国际与历史对标;广谱利率与流动性;广谱横断面观察;存量—流量与会计闭合;情景与预测复盘,收入年龄与家庭分组;国内国际与资本流动;主体资产负债表,时序与领先滞后;会计与存量流量约束;自然实验与制度冲击,1000,206,148-s022,148-s024,02_markdown_articles/148_2022-07-02_吹尽狂沙始到金.md,eee2eb0a96bbe5394877278656728fe7779b7d568ce3adcd6162cdcb54c67d90
148-s024,148,吹尽狂沙始到金,2022-07-02,贸易、国际收支与全球经济,24,二、迈向2035年中等发达国家的困难和挑战 > （5）对外开放,贸易与全球经济,贸易与全球经济;增长与总需求;股票与资本市场;汇率与国际收支;财政与地方政府;研究方法与证据;金融制度与监管;货币与流动性,国际与历史对标;广谱利率与流动性;广谱横断面观察;存量—流量与会计闭合;情景与预测复盘,收入年龄与家庭分组;国内国际与资本流动;主体资产负债表,时序与领先滞后;会计与存量流量约束;自然实验与制度冲击,1245,215,148-s023,148-s025,02_markdown_articles/148_2022-07-02_吹尽狂沙始到金.md,2627a473e73959e916c72c296d47af882247043b6736940ee304e779698aa755
148-s025,148,吹尽狂沙始到金,2022-07-02,贸易、国际收支与全球经济,25,二、迈向2035年中等发达国家的困难和挑战 > （5）对外开放,贸易与全球经济,贸易与全球经济;增长与总需求;股票与资本市场;汇率与国际收支;财政与地方政府;研究方法与证据;金融制度与监管;货币与流动性,国际与历史对标;广谱利率与流动性;广谱横断面观察;存量—流量与会计闭合;情景与预测复盘,收入年龄与家庭分组;国内国际与资本流动;主体资产负债表,时序与领先滞后;会计与存量流量约束;自然实验与制度冲击,505,206,148-s024,148-s026,02_markdown_articles/148_2022-07-02_吹尽狂沙始到金.md,9262a4e7d02b8dbeb48ebe3d500deba6b1f5cac542037bb3787096fab75c8e22
148-s026,148,吹尽狂沙始到金,2022-07-02,贸易、国际收支与全球经济,26,二、迈向2035年中等发达国家的困难和挑战 > （七）东亚经济体的得分对比,贸易与全球经济,贸易与全球经济;增长与总需求;股票与资本市场;汇率与国际收支;财政与地方政府;研究方法与证据;金融制度与监管;货币与流动性,国际与历史对标;广谱利率与流动性;广谱横断面观察;存量—流量与会计闭合;情景与预测复盘,收入年龄与家庭分组;国内国际与资本流动;主体资产负债表,时序与领先滞后;会计与存量流量约束;自然实验与制度冲击,1032,198,148-s025,148-s027,02_markdown_articles/148_2022-07-02_吹尽狂沙始到金.md,55883a60129e677135c8301b56b5944f7b2e06580c343121ba23bcc39f4ca72a
148-s027,148,吹尽狂沙始到金,2022-07-02,贸易、国际收支与全球经济,27,二、迈向2035年中等发达国家的困难和挑战 > （七）东亚经济体的得分对比,贸易与全球经济,贸易与全球经济;增长与总需求;股票与资本市场;汇率与国际收支;财政与地方政府;研究方法与证据;金融制度与监管;货币与流动性,国际与历史对标;广谱利率与流动性;广谱横断面观察;存量—流量与会计闭合;情景与预测复盘,收入年龄与家庭分组;国内国际与资本流动;主体资产负债表,时序与领先滞后;会计与存量流量约束;自然实验与制度冲击,351,212,148-s026,148-s028,02_markdown_articles/148_2022-07-02_吹尽狂沙始到金.md,2798cc2d4dbd4f0c182b5a5c4ec0d2dfb29eed903bf7d19bd9a4b6ee90c6bee6
148-s028,148,吹尽狂沙始到金,2022-07-02,贸易、国际收支与全球经济,28,二、迈向2035年中等发达国家的困难和挑战 > （八）我国迈向2035年中等发达国家仍需努力,贸易与全球经济,贸易与全球经济;增长与总需求;股票与资本市场;汇率与国际收支;财政与地方政府;研究方法与证据;金融制度与监管;货币与流动性,国际与历史对标;广谱利率与流动性;广谱横断面观察;存量—流量与会计闭合;情景与预测复盘,收入年龄与家庭分组;国内国际与资本流动;主体资产负债表,时序与领先滞后;会计与存量流量约束;自然实验与制度冲击,419,216,148-s027,,02_markdown_articles/148_2022-07-02_吹尽狂沙始到金.md,e5c43ecf7be051a947b23af186affc47c4417d2419c9dde6178c2cc2aa63fe33
149-s001,149,美国利率顶部依稀在望，全球经济或将步入衰退,2022-11-21,贸易、国际收支与全球经济,1,正文,汇率与国际收支,汇率与国际收支;贸易与全球经济;增长与总需求;信用债务与金融风险,国际与历史对标,国内国际与资本流动,时序与领先滞后,952,0,,149-s002,"02_markdown_articles/149_2022-11-21_美国利率顶部依稀在望,全球经济或将步入衰退.md",800104d48141d9aa32809daac8b681554ba78be3eb0db1990cb98eed4baa25a2
149-s002,149,美国利率顶部依稀在望，全球经济或将步入衰退,2022-11-21,贸易、国际收支与全球经济,2,正文,汇率与国际收支,汇率与国际收支;贸易与全球经济;增长与总需求;信用债务与金融风险,国际与历史对标,国内国际与资本流动,时序与领先滞后,697,201,149-s001,,"02_markdown_articles/149_2022-11-21_美国利率顶部依稀在望,全球经济或将步入衰退.md",f8df51bae9abb6c9abb28a7ac28d86a36535198eb74c4a497bdd56bb9f9ff080
150-s001,150,贸易失衡的趋势性与周期性分析,2024-07-25,贸易、国际收支与全球经济,1,正文,贸易与全球经济,贸易与全球经济;汇率与国际收支;消费收入与就业;金融制度与监管;产业升级与制造业,国际与历史对标,国内国际与资本流动,会计与存量流量约束;自然实验与制度冲击;符号与量价组合,984,0,,150-s002,02_markdown_articles/150_2024-07-25_贸易失衡的趋势性与周期性分析.md,5d1a162b47f7a4853cc6a359b03fd885937082ca452fc0f11e7ee1eaaaf7a35c
150-s002,150,贸易失衡的趋势性与周期性分析,2024-07-25,贸易、国际收支与全球经济,2,正文,贸易与全球经济,贸易与全球经济;汇率与国际收支;消费收入与就业;金融制度与监管;产业升级与制造业,国际与历史对标,国内国际与资本流动,会计与存量流量约束;自然实验与制度冲击;符号与量价组合,944,196,150-s001,150-s003,02_markdown_articles/150_2024-07-25_贸易失衡的趋势性与周期性分析.md,045fc9c9950d530d53fac9484000f082955462543c2ba54a9d8921dbadc69add
150-s003,150,贸易失衡的趋势性与周期性分析,2024-07-25,贸易、国际收支与全球经济,3,正文,贸易与全球经济,贸易与全球经济;汇率与国际收支;消费收入与就业;金融制度与监管;产业升级与制造业,国际与历史对标,国内国际与资本流动,会计与存量流量约束;自然实验与制度冲击;符号与量价组合,1007,210,150-s002,,02_markdown_articles/150_2024-07-25_贸易失衡的趋势性与周期性分析.md,f37560783876c701325beba44e2ea1ed41add89898bf2b639b168aa470203ab1
151-s001,151,落实国资划转社保决策宜早不宜迟,2019-09-28,财政、疫情及宏观应对,1,正文,疫情冲击与宏观应对,疫情冲击与宏观应对;财政与地方政府;金融制度与监管;货币与流动性,广谱利率与流动性,所有制与企业类型,自然实验与制度冲击,965,0,,151-s002,02_markdown_articles/151_2019-09-28_落实国资划转社保决策宜早不宜迟.md,fe8bbb49e05082044cf23189097635928c1b866fe73610f7a6685bc0522ae640
151-s002,151,落实国资划转社保决策宜早不宜迟,2019-09-28,财政、疫情及宏观应对,2,正文,疫情冲击与宏观应对,疫情冲击与宏观应对;财政与地方政府;金融制度与监管;货币与流动性,广谱利率与流动性,所有制与企业类型,自然实验与制度冲击,514,213,151-s001,,02_markdown_articles/151_2019-09-28_落实国资划转社保决策宜早不宜迟.md,97975606b604ba7dd538b0fcdcf0fe365c6a0f1743fcc6a8d11897ca2a1239ce
152-s001,152,新冠肺炎疫情对全球金融市场和国内实体经济的影响,2020-02-29,财政、疫情及宏观应对,1,正文,疫情冲击与宏观应对,疫情冲击与宏观应对;利率与债券市场;汇率与国际收支;股票与资本市场;货币与流动性;产业升级与制造业;财政与地方政府,国际与历史对标;广谱利率与流动性,国内国际与资本流动;主体资产负债表,自然实验与制度冲击;负向预测与证伪阈值;时序与领先滞后,1005,0,,152-s002,02_markdown_articles/152_2020-02-29_新冠肺炎疫情对全球金融市场和国内实体经济的影响.md,33084e4110b47dcf2ee607389a1e65843d335f3501b9eb5c3da3efb125e6088e
152-s002,152,新冠肺炎疫情对全球金融市场和国内实体经济的影响,2020-02-29,财政、疫情及宏观应对,2,正文,疫情冲击与宏观应对,疫情冲击与宏观应对;利率与债券市场;汇率与国际收支;股票与资本市场;货币与流动性;产业升级与制造业;财政与地方政府,国际与历史对标;广谱利率与流动性,国内国际与资本流动;主体资产负债表,自然实验与制度冲击;负向预测与证伪阈值;时序与领先滞后,947,200,152-s001,152-s003,02_markdown_articles/152_2020-02-29_新冠肺炎疫情对全球金融市场和国内实体经济的影响.md,487c430f9fd9f6ace7d28d12b48b284745cabc995537fa936169446dec658621
152-s003,152,新冠肺炎疫情对全球金融市场和国内实体经济的影响,2020-02-29,财政、疫情及宏观应对,3,正文,疫情冲击与宏观应对,疫情冲击与宏观应对;利率与债券市场;汇率与国际收支;股票与资本市场;货币与流动性;产业升级与制造业;财政与地方政府,国际与历史对标;广谱利率与流动性,国内国际与资本流动;主体资产负债表,自然实验与制度冲击;负向预测与证伪阈值;时序与领先滞后,908,204,152-s002,152-s004,02_markdown_articles/152_2020-02-29_新冠肺炎疫情对全球金融市场和国内实体经济的影响.md,e4c05c14eb2e27e2142e5dc8479dc403b27c9078a7e7a4ffb1bb5bed81b15c65
152-s004,152,新冠肺炎疫情对全球金融市场和国内实体经济的影响,2020-02-29,财政、疫情及宏观应对,4,正文,疫情冲击与宏观应对,疫情冲击与宏观应对;利率与债券市场;汇率与国际收支;股票与资本市场;货币与流动性;产业升级与制造业;财政与地方政府,国际与历史对标;广谱利率与流动性,国内国际与资本流动;主体资产负债表,自然实验与制度冲击;负向预测与证伪阈值;时序与领先滞后,1085,213,152-s003,152-s005,02_markdown_articles/152_2020-02-29_新冠肺炎疫情对全球金融市场和国内实体经济的影响.md,e98f1607860b29d1d305daf58275525fae53004fe4b9866b18d1eda1f60ad995
152-s005,152,新冠肺炎疫情对全球金融市场和国内实体经济的影响,2020-02-29,财政、疫情及宏观应对,5,正文,疫情冲击与宏观应对,疫情冲击与宏观应对;利率与债券市场;汇率与国际收支;股票与资本市场;货币与流动性;产业升级与制造业;财政与地方政府,国际与历史对标;广谱利率与流动性,国内国际与资本流动;主体资产负债表,自然实验与制度冲击;负向预测与证伪阈值;时序与领先滞后,936,207,152-s004,152-s006,02_markdown_articles/152_2020-02-29_新冠肺炎疫情对全球金融市场和国内实体经济的影响.md,9c20ebf9811a0dcc32ff38fdc4a83dc2771b147203d8f38f1c01887518724732
152-s006,152,新冠肺炎疫情对全球金融市场和国内实体经济的影响,2020-02-29,财政、疫情及宏观应对,6,正文,疫情冲击与宏观应对,疫情冲击与宏观应对;利率与债券市场;汇率与国际收支;股票与资本市场;货币与流动性;产业升级与制造业;财政与地方政府,国际与历史对标;广谱利率与流动性,国内国际与资本流动;主体资产负债表,自然实验与制度冲击;负向预测与证伪阈值;时序与领先滞后,913,205,152-s005,152-s007,02_markdown_articles/152_2020-02-29_新冠肺炎疫情对全球金融市场和国内实体经济的影响.md,ac2b16c7376d33b9a71358c90ada5145396673144d6c00c19fd7aecb6d66f801
152-s007,152,新冠肺炎疫情对全球金融市场和国内实体经济的影响,2020-02-29,财政、疫情及宏观应对,7,正文,疫情冲击与宏观应对,疫情冲击与宏观应对;利率与债券市场;汇率与国际收支;股票与资本市场;货币与流动性;产业升级与制造业;财政与地方政府,国际与历史对标;广谱利率与流动性,国内国际与资本流动;主体资产负债表,自然实验与制度冲击;负向预测与证伪阈值;时序与领先滞后,908,203,152-s006,152-s008,02_markdown_articles/152_2020-02-29_新冠肺炎疫情对全球金融市场和国内实体经济的影响.md,f91fbdc389698e44d6f561ee18abb35bbd0943cd297231c295ff3ed9e1f2cb0d
152-s008,152,新冠肺炎疫情对全球金融市场和国内实体经济的影响,2020-02-29,财政、疫情及宏观应对,8,正文,疫情冲击与宏观应对,疫情冲击与宏观应对;利率与债券市场;汇率与国际收支;股票与资本市场;货币与流动性;产业升级与制造业;财政与地方政府,国际与历史对标;广谱利率与流动性,国内国际与资本流动;主体资产负债表,自然实验与制度冲击;负向预测与证伪阈值;时序与领先滞后,886,204,152-s007,,02_markdown_articles/152_2020-02-29_新冠肺炎疫情对全球金融市场和国内实体经济的影响.md,830e3244cbbb38aa8ed26791da9e4bdeeb7292b7330884481ed9de2a90a35c76
153-s001,153,新冠疫情下的全球金融动荡,2020-03-17,财政、疫情及宏观应对,1,正文,疫情冲击与宏观应对,疫情冲击与宏观应对;股票与资本市场;消费收入与就业;利率与债券市场;货币与流动性;贸易与全球经济,国际与历史对标,国内国际与资本流动,自然实验与制度冲击;时序与领先滞后,927,0,,153-s002,02_markdown_articles/153_2020-03-17_新冠疫情下的全球金融动荡.md,9f2adec7a6eae7929647ba9b3d7b048f13cc0a387c8aa584d6e53c68f356f38d
153-s002,153,新冠疫情下的全球金融动荡,2020-03-17,财政、疫情及宏观应对,2,正文,疫情冲击与宏观应对,疫情冲击与宏观应对;股票与资本市场;消费收入与就业;利率与债券市场;货币与流动性;贸易与全球经济,国际与历史对标,国内国际与资本流动,自然实验与制度冲击;时序与领先滞后,1022,209,153-s001,153-s003,02_markdown_articles/153_2020-03-17_新冠疫情下的全球金融动荡.md,95069ca838ac4c2b19e4f788f307ce3f6fe6ec81a033dbd6a097e200e249b5b0
153-s003,153,新冠疫情下的全球金融动荡,2020-03-17,财政、疫情及宏观应对,3,正文,疫情冲击与宏观应对,疫情冲击与宏观应对;股票与资本市场;消费收入与就业;利率与债券市场;货币与流动性;贸易与全球经济,国际与历史对标,国内国际与资本流动,自然实验与制度冲击;时序与领先滞后,977,207,153-s002,153-s004,02_markdown_articles/153_2020-03-17_新冠疫情下的全球金融动荡.md,8bc9e975eb09e3b5fadbfb203c247ab5edcd8ef1c9af224fd2a23fc109c881af
153-s004,153,新冠疫情下的全球金融动荡,2020-03-17,财政、疫情及宏观应对,4,正文,疫情冲击与宏观应对,疫情冲击与宏观应对;股票与资本市场;消费收入与就业;利率与债券市场;货币与流动性;贸易与全球经济,国际与历史对标,国内国际与资本流动,自然实验与制度冲击;时序与领先滞后,927,203,153-s003,153-s005,02_markdown_articles/153_2020-03-17_新冠疫情下的全球金融动荡.md,16db2ac0df6f24014c239412de2574c0f21017483640320e742893d66210cddd
153-s005,153,新冠疫情下的全球金融动荡,2020-03-17,财政、疫情及宏观应对,5,正文,疫情冲击与宏观应对,疫情冲击与宏观应对;股票与资本市场;消费收入与就业;利率与债券市场;货币与流动性;贸易与全球经济,国际与历史对标,国内国际与资本流动,自然实验与制度冲击;时序与领先滞后,748,201,153-s004,,02_markdown_articles/153_2020-03-17_新冠疫情下的全球金融动荡.md,fc9e78f856f2b3d7e8d22fe6df0ba70b661fddc5c0dec38d0a88bd49cba61bad
154-s001,154,新冠疫情常态化如何影响经济运行——微观机理、数值估计与政策应对,2020-06-14,财政、疫情及宏观应对,1,正文,疫情冲击与宏观应对,疫情冲击与宏观应对;研究方法与证据;消费收入与就业,国际与历史对标,国内国际与资本流动,自然实验与制度冲击;横断面梯度,963,0,,154-s002,02_markdown_articles/154_2020-06-14_新冠疫情常态化如何影响经济运行——微观机理、数值估计与政策应对.md,ba32577c8e081c92d47ec0f04342a7973f0c112e79bd2e0d83e29da6782c20ab
154-s002,154,新冠疫情常态化如何影响经济运行——微观机理、数值估计与政策应对,2020-06-14,财政、疫情及宏观应对,2,正文,疫情冲击与宏观应对,疫情冲击与宏观应对;研究方法与证据;消费收入与就业,国际与历史对标,国内国际与资本流动,自然实验与制度冲击;横断面梯度,1018,216,154-s001,154-s003,02_markdown_articles/154_2020-06-14_新冠疫情常态化如何影响经济运行——微观机理、数值估计与政策应对.md,5bafa81c6d8b44586e5562cd59d21100f92cde9aa467e32f69ed572006a14515
154-s003,154,新冠疫情常态化如何影响经济运行——微观机理、数值估计与政策应对,2020-06-14,财政、疫情及宏观应对,3,正文,疫情冲击与宏观应对,疫情冲击与宏观应对;研究方法与证据;消费收入与就业,国际与历史对标,国内国际与资本流动,自然实验与制度冲击;横断面梯度,1064,213,154-s002,154-s004,02_markdown_articles/154_2020-06-14_新冠疫情常态化如何影响经济运行——微观机理、数值估计与政策应对.md,3b05758f395ac8373ee61a1efcf7365582c7008ff55c07a671e1b1b8b0e7a9ae
